customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-03273,Female,0,No,Yes,34,Yes,Yes,No,No,Yes,Yes,No,Yes,No internet service,Two year,Yes,Electronic check,77.76,2627.17,No
CUST-03274,Male,0,Yes,No,42,No,No,Fiber optic,No,No internet service,No,No internet service,No,Yes,One year,No,Bank transfer (automatic),36.33,1435.85,No
CUST-03275,Female,0,No,No,52,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Two year,No,Electronic check,59.07,3127.59,No
CUST-03276,Female,0,No,No,47,Yes,No,No,Yes,No internet service,Yes,No,No internet service,No,Month-to-month,Yes,Credit card (automatic),50.56,2322.3,Yes
CUST-03277,Male,0,Yes,No,51,Yes,Yes,Fiber optic,Yes,No internet service,No,Yes,No internet service,No,One year,Yes,Bank transfer (automatic),43.12,2243.63,No
CUST-03278,Female,0,Yes,No,45,Yes,Yes,No,No,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),63.6,2787.58,No
CUST-03279,Female,0,No,No,34,No,Yes,DSL,Yes,Yes,Yes,No internet service,No,Yes,Month-to-month,No,Credit card (automatic),95.72,3191.02,No
CUST-03280,Female,0,No,No,21,Yes,No,Fiber optic,No,No,No,No,No internet service,No internet service,Two year,No,Bank transfer (automatic),41.79,789.86,No
CUST-03281,Female,0,No,No,13,Yes,Yes,DSL,No internet service,No,No,No,No,No internet service,Month-to-month,No,Bank transfer (automatic),70.07,915.84,No
CUST-03282,Male,0,No,Yes,54,Yes,No,DSL,No internet service,Yes,Yes,No,No internet service,No,Month-to-month,Yes,Credit card (automatic),54.38,3011.56,No
CUST-03283,Male,0,No,No,25,Yes,Yes,Fiber optic,Yes,No,No,No,No internet service,Yes,Month-to-month,No,Mailed check,84.73,2033.37,No
CUST-03284,Female,0,No,Yes,21,Yes,Yes,DSL,No internet service,No internet service,No internet service,Yes,No internet service,No,Month-to-month,Yes,Electronic check,75.84,1546.07,No
CUST-03285,Male,0,Yes,No,1,Yes,No,DSL,No,No internet service,Yes,No internet service,No internet service,No,Month-to-month,Yes,Credit card (automatic),84.31,144.65,No
CUST-03286,Female,1,No,No,58,Yes,No,No,Yes,Yes,No,Yes,No internet service,Yes,Month-to-month,No,Electronic check,118.19,6929.3,No
CUST-03287,Female,0,No,No,69,Yes,No,No,No,No,Yes,Yes,No internet service,No internet service,One year,No,Electronic check,69.71,4822.5,No
CUST-03288,Female,0,Yes,No,71,Yes,No,DSL,No internet service,No,Yes,No,No internet service,No,One year,No,Credit card (automatic),28.48,1992.95,No
CUST-03289,Female,1,No,Yes,13,Yes,No,DSL,No,No internet service,Yes,No,Yes,No internet service,Month-to-month,Yes,Mailed check,22.57,315.32,No
CUST-03290,Female,0,No,Yes,52,Yes,No,Fiber optic,Yes,No internet service,No internet service,No,No,Yes,One year,Yes,Electronic check,23.14,1200.98,Yes
CUST-03291,Male,0,Yes,No,23,Yes,No,No,No internet service,No,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Credit card (automatic),53.92,1274.43,No
CUST-03292,Female,0,No,Yes,21,Yes,Yes,No,Yes,No,Yes,Yes,No internet service,No,Two year,Yes,Credit card (automatic),91.91,1927.71,No
CUST-03293,Male,1,Yes,No,6,Yes,Yes,DSL,No,No,Yes,No,No internet service,Yes,Month-to-month,Yes,Mailed check,103.69,591.22,No
CUST-03294,Male,1,No,Yes,20,Yes,Yes,Fiber optic,No,No internet service,No,Yes,Yes,No,Two year,No,Credit card (automatic),78.59,1517.61,Yes
CUST-03295,Female,0,Yes,No,40,Yes,No phone service,DSL,No,Yes,Yes,No internet service,Yes,Yes,Month-to-month,No,Electronic check,66.96,2635.42,No
CUST-03296,Female,0,Yes,Yes,9,Yes,Yes,DSL,No,No,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),104.36,948.63,Yes
CUST-03297,Female,0,Yes,No,50,No,No,DSL,No,Yes,No,No internet service,No,No,One year,No,Mailed check,23.79,1138.82,No
CUST-03298,Female,1,No,No,28,No,Yes,DSL,No,No,No,Yes,No,Yes,Two year,Yes,Mailed check,51.01,1474.38,No
CUST-03299,Female,1,No,No,11,Yes,No,Fiber optic,No,Yes,No internet service,No,No,Yes,Month-to-month,No,Mailed check,23.85,211.85,No
CUST-03300,Male,0,Yes,Yes,56,Yes,No phone service,DSL,No,Yes,Yes,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,112.97,6314.96,No
CUST-03301,Female,0,Yes,No,35,Yes,Yes,No,No,No internet service,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,27.1,817.88,Yes
CUST-03302,Female,0,No,Yes,25,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),115.87,2895.47,No
CUST-03303,Male,0,No,No,19,Yes,Yes,DSL,No,No,Yes,No,No,No internet service,Month-to-month,No,Electronic check,92.54,1779.89,Yes
CUST-03304,Male,0,No,No,31,Yes,Yes,No,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,68.44,2157.8,Yes
CUST-03305,Female,0,No,No,50,Yes,No,No,No,No internet service,No,No,Yes,No internet service,Month-to-month,No,Electronic check,49.89,2501.45,No
CUST-03306,Male,0,No,No,63,Yes,Yes,Fiber optic,No internet service,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,72.78,4587.48,Yes
CUST-03307,Female,0,Yes,No,47,No,No,DSL,No internet service,No,No,No,No,Yes,Two year,No,Credit card (automatic),83.55,3926.4,No
CUST-03308,Male,1,No,No,1,No,No,DSL,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Mailed check,67.09,34.95,No
CUST-03309,Male,0,Yes,No,58,Yes,No,DSL,No internet service,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,111.58,6484.94,Yes
CUST-03310,Female,0,No,No,10,No,No,Fiber optic,No,No,No,No internet service,Yes,No internet service,Two year,Yes,Credit card (automatic),32.21,408.78,No
CUST-03311,Male,0,Yes,No,8,Yes,No phone service,DSL,No,No,No,No,No internet service,No,Month-to-month,Yes,Mailed check,31.1,293.38,No
CUST-03312,Male,1,Yes,No,26,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,97.51,2553.85,No
CUST-03313,Male,0,No,Yes,34,Yes,No,DSL,No,No internet service,Yes,Yes,Yes,No,Two year,Yes,Electronic check,75.19,2552.98,No
CUST-03314,Male,0,Yes,No,19,Yes,No phone service,Fiber optic,Yes,Yes,Yes,No,No,No internet service,One year,Yes,Bank transfer (automatic),59.42,1130.75,No
CUST-03315,Male,0,Yes,No,72,No,Yes,Fiber optic,No,No,Yes,No internet service,Yes,No internet service,Month-to-month,No,Credit card (automatic),101.69,7373.98,No
CUST-03316,Male,0,Yes,Yes,1,Yes,No phone service,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,113.78,158.28,Yes
CUST-03317,Female,0,Yes,Yes,48,Yes,No,Fiber optic,Yes,No internet service,Yes,No,No,Yes,One year,Yes,Mailed check,71.52,3480.58,No
CUST-03318,Female,0,No,No,25,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),76.0,1987.29,Yes
CUST-03319,Male,1,Yes,No,24,Yes,No,No,No,No internet service,No internet service,No,No,No internet service,Two year,Yes,Electronic check,23.61,599.09,No
CUST-03320,Female,0,No,No,47,Yes,Yes,Fiber optic,No,Yes,No internet service,Yes,No internet service,No,Month-to-month,No,Electronic check,68.84,3321.41,No
CUST-03321,Female,0,Yes,No,69,Yes,Yes,Fiber optic,Yes,No,No,No,No,No internet service,One year,Yes,Electronic check,20.01,1517.28,No
CUST-03322,Female,0,No,No,67,Yes,Yes,No,No internet service,No internet service,No internet service,No,No internet service,No,Month-to-month,No,Electronic check,59.4,3901.5,Yes
CUST-03323,Male,0,No,No,32,Yes,No,Fiber optic,Yes,Yes,No internet service,No,Yes,No,One year,No,Mailed check,116.57,3732.56,No
CUST-03324,Female,0,No,No,17,Yes,Yes,DSL,No,Yes,No internet service,No internet service,No,Yes,Month-to-month,No,Mailed check,95.78,1589.12,Yes
CUST-03325,Male,0,Yes,No,61,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,One year,Yes,Mailed check,92.91,5664.59,No
CUST-03326,Female,0,No,Yes,69,Yes,No,DSL,No internet service,Yes,No internet service,No,No,No,Two year,No,Mailed check,98.06,6860.57,No
CUST-03327,Male,0,No,No,11,No,No,DSL,No,Yes,Yes,No,No internet service,Yes,Month-to-month,Yes,Electronic check,104.67,1228.05,No
CUST-03328,Male,0,Yes,Yes,38,Yes,No,Fiber optic,No,Yes,No,No,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),22.36,866.08,Yes
CUST-03329,Female,0,No,No,68,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),107.71,7345.15,No
CUST-03330,Female,0,Yes,No,19,Yes,No,No,No,Yes,Yes,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,97.01,1813.12,Yes
CUST-03331,Male,1,Yes,Yes,17,Yes,Yes,DSL,No internet service,No internet service,No,No internet service,No,Yes,Month-to-month,Yes,Electronic check,87.76,1554.64,No
CUST-03332,Female,0,No,No,13,Yes,No,Fiber optic,Yes,Yes,No internet service,No internet service,Yes,No internet service,Two year,Yes,Electronic check,59.38,744.23,No
CUST-03333,Female,0,Yes,No,1,Yes,Yes,Fiber optic,No internet service,No,No internet service,Yes,Yes,Yes,One year,Yes,Mailed check,48.66,81.63,No
CUST-03334,Female,0,Yes,No,2,Yes,Yes,No,Yes,Yes,No internet service,No,No,No,Month-to-month,Yes,Mailed check,37.58,43.73,No
CUST-03335,Male,0,Yes,No,66,No,Yes,DSL,Yes,No,No internet service,No,Yes,Yes,Two year,No,Electronic check,52.84,3455.49,No
CUST-03336,Male,0,No,No,68,Yes,Yes,DSL,No internet service,No,Yes,No,Yes,No internet service,Month-to-month,Yes,Electronic check,107.58,7368.31,No
CUST-03337,Female,1,Yes,No,16,Yes,Yes,DSL,Yes,No,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,23.76,363.72,No
CUST-03338,Female,0,Yes,No,4,No,Yes,Fiber optic,No,No,No internet service,No,Yes,No internet service,Two year,Yes,Credit card (automatic),92.07,381.21,Yes
CUST-03339,Female,0,Yes,No,57,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,26.69,1502.31,Yes
CUST-03340,Male,0,No,No,23,Yes,No,Fiber optic,No,No,No internet service,Yes,No internet service,No,Month-to-month,Yes,Mailed check,29.92,704.48,Yes
CUST-03341,Male,0,Yes,No,2,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,38.37,78.79,No
CUST-03342,Female,0,No,Yes,67,Yes,No,DSL,No,No,No internet service,No,No,No,Month-to-month,No,Bank transfer (automatic),86.73,5822.47,Yes
CUST-03343,Female,0,Yes,No,26,Yes,No,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Electronic check,104.84,2742.21,No
CUST-03344,Female,0,No,No,7,Yes,Yes,No,No,No internet service,No,No,No,Yes,Month-to-month,Yes,Mailed check,32.46,299.52,Yes
CUST-03345,Female,1,No,No,44,Yes,No,Fiber optic,No,No internet service,No internet service,No,No,Yes,Two year,No,Credit card (automatic),41.86,1812.95,No
CUST-03346,Female,0,No,No,33,Yes,Yes,No,No internet service,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),82.74,2862.25,Yes
CUST-03347,Female,0,Yes,No,64,Yes,No phone service,Fiber optic,Yes,No internet service,No,No,No internet service,No internet service,Two year,Yes,Credit card (automatic),64.53,4108.77,Yes
CUST-03348,Male,0,Yes,Yes,36,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),82.61,2940.67,No
CUST-03349,Female,0,Yes,No,4,Yes,No phone service,Fiber optic,No,No,Yes,No,Yes,No internet service,Two year,Yes,Credit card (automatic),34.15,127.88,No
CUST-03350,Male,0,No,No,23,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),64.88,1522.02,No
CUST-03351,Female,0,Yes,No,25,Yes,No phone service,DSL,No,No internet service,No internet service,Yes,No,No,Two year,Yes,Electronic check,52.73,1268.3,No
CUST-03352,Female,1,Yes,Yes,27,Yes,Yes,DSL,No,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),62.55,1743.98,No
CUST-03353,Male,1,No,No,51,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),48.23,2451.77,Yes
CUST-03354,Male,1,Yes,No,69,Yes,Yes,Fiber optic,No internet service,No,No,Yes,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),32.61,2134.09,No
CUST-03355,Male,0,Yes,Yes,23,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),86.01,2028.32,No
CUST-03356,Male,0,No,No,9,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),86.24,759.09,Yes
CUST-03357,Female,0,No,Yes,33,Yes,Yes,Fiber optic,No internet service,No,Yes,No internet service,No,Yes,Two year,Yes,Bank transfer (automatic),44.97,1457.02,No
CUST-03358,Male,0,Yes,No,35,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),76.87,2728.1,No
CUST-03359,Female,0,No,No,50,Yes,No,DSL,Yes,Yes,Yes,No internet service,No internet service,Yes,One year,Yes,Bank transfer (automatic),116.09,5799.64,No
CUST-03360,Male,0,Yes,Yes,24,Yes,No phone service,Fiber optic,No,Yes,No internet service,No internet service,No,No,One year,No,Electronic check,72.79,1706.6,No
CUST-03361,Female,0,Yes,Yes,24,Yes,No,DSL,No internet service,No,Yes,Yes,No internet service,No,Two year,Yes,Electronic check,50.03,1173.0,No
CUST-03362,Female,0,Yes,No,19,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),49.47,875.6,Yes
CUST-03363,Female,0,Yes,No,39,No,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),102.79,4016.59,No
CUST-03364,Female,0,Yes,No,61,Yes,No,Fiber optic,Yes,No internet service,Yes,No,No internet service,No,Two year,Yes,Credit card (automatic),67.82,4176.11,No
CUST-03365,Female,0,No,No,25,Yes,Yes,Fiber optic,No,Yes,No,No internet service,No,No internet service,One year,Yes,Electronic check,44.85,1212.86,No
CUST-03366,Female,0,No,No,25,Yes,No,DSL,No internet service,Yes,No,No internet service,No,Yes,One year,No,Electronic check,82.35,1982.83,No
CUST-03367,Male,0,Yes,Yes,27,Yes,No,Fiber optic,No internet service,No,No,No internet service,No,No,Month-to-month,Yes,Electronic check,106.2,2880.36,No
CUST-03368,Female,0,No,No,32,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),92.2,2930.96,Yes
CUST-03369,Male,0,No,No,11,Yes,No,Fiber optic,No,Yes,No internet service,No,No,Yes,Two year,No,Bank transfer (automatic),26.81,317.47,No
CUST-03370,Male,0,Yes,No,69,No,Yes,Fiber optic,No,Yes,Yes,No internet service,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),52.85,3649.78,No
CUST-03371,Female,0,No,No,33,Yes,No,DSL,No,No,No internet service,No,No,No,One year,Yes,Electronic check,100.9,3268.6,No
CUST-03372,Male,0,No,Yes,19,Yes,Yes,DSL,No,No,No internet service,No,No,Yes,Two year,No,Electronic check,60.66,1131.98,No
CUST-03373,Female,0,Yes,Yes,16,Yes,Yes,Fiber optic,No,No,No internet service,No internet service,No,Yes,Month-to-month,Yes,Credit card (automatic),119.86,1932.77,Yes
CUST-03374,Male,0,Yes,No,11,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),52.88,568.19,No
CUST-03375,Female,0,Yes,No,69,Yes,Yes,DSL,Yes,No internet service,Yes,No internet service,No internet service,No,Month-to-month,No,Electronic check,110.56,7537.89,No
CUST-03376,Male,0,Yes,No,55,Yes,No,No,No,No,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),64.86,3550.35,No
CUST-03377,Female,1,Yes,No,25,Yes,No,DSL,No internet service,No internet service,No internet service,Yes,Yes,No internet service,Month-to-month,Yes,Electronic check,113.47,2871.1,No
CUST-03378,Female,0,Yes,No,34,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),60.97,2114.81,No
CUST-03379,Female,0,Yes,No,12,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,65.78,837.26,No
CUST-03380,Female,0,No,No,21,Yes,No,DSL,Yes,Yes,No,No internet service,No,Yes,Two year,No,Electronic check,73.16,1531.63,No
CUST-03381,Male,0,Yes,Yes,29,Yes,Yes,No,No,Yes,Yes,No internet service,No,No,Two year,Yes,Credit card (automatic),22.06,611.09,No
CUST-03382,Female,0,No,Yes,51,Yes,No phone service,DSL,Yes,Yes,Yes,No,Yes,No internet service,Month-to-month,No,Electronic check,26.57,1374.29,No
CUST-03383,Male,0,No,No,23,No,Yes,DSL,Yes,No,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Electronic check,105.17,2410.97,Yes
CUST-03384,Male,1,Yes,No,33,Yes,Yes,DSL,Yes,No,Yes,No internet service,No,Yes,Two year,No,Electronic check,45.05,1418.37,No
CUST-03385,Male,0,No,No,8,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),81.98,606.72,Yes
CUST-03386,Female,0,No,No,42,Yes,Yes,No,Yes,No,Yes,No,No internet service,Yes,Two year,No,Bank transfer (automatic),44.52,1900.23,No
CUST-03387,Male,0,No,No,69,Yes,Yes,No,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,53.91,3707.56,No
CUST-03388,Male,1,Yes,Yes,41,Yes,No,Fiber optic,Yes,No internet service,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),79.64,3214.41,No
CUST-03389,Male,0,No,No,63,Yes,Yes,DSL,No internet service,No internet service,No,No,No,No,Month-to-month,No,Bank transfer (automatic),52.54,3269.5,No
CUST-03390,Female,0,No,Yes,14,Yes,Yes,No,No,No internet service,Yes,No,No,No internet service,Month-to-month,No,Mailed check,92.03,1308.36,Yes
CUST-03391,Female,0,Yes,Yes,62,Yes,No,Fiber optic,No,Yes,No internet service,No,Yes,Yes,One year,No,Bank transfer (automatic),70.69,4290.26,No
CUST-03392,Male,0,No,No,46,Yes,No,DSL,No,No,Yes,Yes,No internet service,Yes,Two year,Yes,Electronic check,95.19,4375.01,No
CUST-03393,Female,0,No,Yes,67,Yes,No,No,No,No,No,No internet service,No,No internet service,Month-to-month,No,Electronic check,39.82,2691.33,No
CUST-03394,Female,0,No,No,53,Yes,No,No,No,No internet service,No internet service,No internet service,No,No internet service,Two year,No,Electronic check,83.79,4488.67,No
CUST-03395,Male,0,No,Yes,52,Yes,Yes,Fiber optic,No,No internet service,No,No,No internet service,No internet service,One year,No,Credit card (automatic),49.96,2599.49,No
CUST-03396,Male,0,No,Yes,7,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),54.02,283.26,No
CUST-03397,Female,1,Yes,No,54,Yes,No,No,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Electronic check,37.03,2026.97,No
CUST-03398,Male,0,No,No,11,Yes,No,DSL,No internet service,No internet service,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),31.11,361.24,No
CUST-03399,Female,1,Yes,Yes,25,Yes,No,Fiber optic,No,Yes,No,No internet service,No,No,Month-to-month,No,Credit card (automatic),107.9,2770.21,Yes
CUST-03400,Female,0,No,Yes,59,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,Yes,No internet service,Month-to-month,No,Mailed check,114.52,6832.6,Yes
CUST-03401,Female,0,Yes,No,66,Yes,No phone service,No,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),58.14,3840.02,No
CUST-03402,Female,0,Yes,No,27,Yes,Yes,DSL,Yes,Yes,No,No internet service,Yes,No,Month-to-month,No,Mailed check,95.88,2540.95,Yes
CUST-03403,Female,0,Yes,No,58,Yes,No,Fiber optic,No,Yes,Yes,No,No internet service,No,Two year,Yes,Credit card (automatic),99.96,5825.74,No
CUST-03404,Female,0,No,No,11,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),32.47,405.87,No
CUST-03405,Male,0,No,Yes,55,Yes,No phone service,Fiber optic,No internet service,No internet service,No,No,No,Yes,Two year,No,Bank transfer (automatic),113.79,6262.51,No
CUST-03406,Male,0,No,No,19,Yes,Yes,No,Yes,No internet service,No,Yes,No internet service,No,Two year,Yes,Mailed check,100.44,1898.7,No
CUST-03407,Female,0,No,No,39,Yes,Yes,No,No internet service,No,Yes,No,No,No,One year,No,Electronic check,98.54,3925.83,No
CUST-03408,Female,0,No,No,70,Yes,Yes,DSL,No,No,No internet service,No,No,Yes,One year,Yes,Mailed check,112.3,7817.08,No
CUST-03409,Female,0,Yes,Yes,11,Yes,Yes,Fiber optic,No internet service,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,53.99,570.57,Yes
CUST-03410,Male,0,Yes,No,14,Yes,Yes,DSL,No,No,No,No internet service,Yes,No,Month-to-month,Yes,Electronic check,108.44,1540.53,No
CUST-03411,Female,0,Yes,Yes,60,Yes,No phone service,Fiber optic,No,No,No internet service,No,Yes,No,Two year,Yes,Mailed check,119.8,7175.0,No
CUST-03412,Male,1,No,Yes,36,Yes,No,No,No,Yes,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),41.6,1512.99,Yes
CUST-03413,Female,0,No,Yes,41,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),30.39,1295.25,No
CUST-03414,Female,0,Yes,Yes,2,Yes,No,DSL,Yes,No internet service,Yes,Yes,No internet service,No,Month-to-month,Yes,Electronic check,29.1,29.1,Yes
CUST-03415,Male,0,No,No,57,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,One year,No,Mailed check,56.5,3194.05,No
CUST-03416,Male,0,No,No,60,Yes,Yes,Fiber optic,No internet service,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),100.49,6111.31,Yes
CUST-03417,Female,1,Yes,Yes,20,Yes,No,DSL,No,No,No,No,Yes,No,One year,No,Credit card (automatic),94.58,1903.95,No
CUST-03418,Female,0,Yes,No,22,Yes,No,DSL,No internet service,Yes,Yes,No,Yes,No internet service,Two year,Yes,Electronic check,38.13,834.78,No
CUST-03419,Female,0,No,No,4,Yes,Yes,DSL,No internet service,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,72.54,266.92,Yes
CUST-03420,Male,0,No,No,56,Yes,Yes,DSL,No,No,No,Yes,No internet service,No,Month-to-month,Yes,Mailed check,54.88,3112.77,No
CUST-03421,Male,0,Yes,No,58,Yes,Yes,Fiber optic,No,No,No,No internet service,Yes,No,Month-to-month,Yes,Electronic check,102.85,5922.6,No
CUST-03422,Male,1,No,Yes,65,Yes,Yes,No,No,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),100.03,6548.21,No
CUST-03423,Male,0,Yes,No,58,No,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),100.63,5812.29,No
